what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1425822243911
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1425822243961
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1425822244001
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1425822244041
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1425822244071
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1425822244091
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1425822244091
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1425822244091
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1425822244121
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1425822244171
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1425822244171
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1425822244171
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1425822244171
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1425822244201
os,sysinfo,,,"win32",1425822244211
arch,sysinfo,,,"x86",1425822244211
ws,sysinfo,,,"win32",1425822244211
locale,sysinfo,,,"en_US",1425822244211
processors,sysinfo,,,"2",1425822244211
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1425822244211
java.runtime.version,sysinfo,,,"1.6.0_04-b12",1425822244211
java.specification.name,sysinfo,,,"Java Platform API Specification",1425822244211
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1425822244211
java.specification.version,sysinfo,,,"1.6",1425822244211
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1425822244211
java.version,sysinfo,,,"1.6.0_04",1425822244211
java.vm.info,sysinfo,,,"mixed mode",1425822244211
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1425822244211
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1425822244211
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1425822244211
java.vm.specification.version,sysinfo,,,"1.0",1425822244211
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1425822244211
java.vm.version,sysinfo,,,"10.0-b19",1425822244211
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1425822244621
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1425822245161
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1425822245311
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1425822245411
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1425822245761
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1425822245841
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1425822246181
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1425822246341
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1425822246621
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1425822246691
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1425822246691
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1425822246931
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1425822246941
