what,kind,bundleId,bundleVersion,description,time
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.rename",1419856188253
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856188440
started,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1419856192114
started,bundle,org.eclipse.pde.core,3.5.100.v20090821,"org.eclipse.pde.core",1419856192270
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1419856193160
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1419856193362
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856193862
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1419856193889
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856205605
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856205652
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1419856215495
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1419856217398
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856217398
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856223794
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856226446
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1419856226790
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1419856228755
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856230013
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856232868
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1419856234319
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856235323
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856239311
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856242150
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856243804
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856243820
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856243851
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1419856244210
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1419856249202
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856252503
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856254734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856254750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856254796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856260444
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856261738
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419856272565
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419856272643
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419856273485
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419856273548
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856274312
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856274406
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419856278212
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419856288118
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856288212
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419856288212
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1419856288290
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856288290
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856289912
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856292673
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856297104
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856423201
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856427444
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.ui",1419856436243
started,bundle,org.eclipse.wst.web.ui,1.1.301.v201001252130,"org.eclipse.wst.web.ui",1419856436243
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1419856436290
started,bundle,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.ui",1419856436539
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.1.v200912011928,"org.eclipse.jst.common.project.facet.ui",1419856437101
started,bundle,org.eclipse.jst.jee.ejb,1.0.201.v201002021057,"org.eclipse.jst.jee.ejb",1419856447178
started,bundle,org.eclipse.jst.jee.web,1.0.201.v201002031231,"org.eclipse.jst.jee.web",1419856447194
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856450080
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.J2EEPerspective",1419856450127
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1419856450127
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1419856450220
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856453793
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856455025
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856455337
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856463356
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856466398
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856468301
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856468332
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856468597
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1419856468613
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1419856469705
started,bundle,org.eclipse.wst.css.core,1.1.301.v200910161432,"org.eclipse.wst.css.core",1419856469876
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1419856472232
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.web.ui",1419856472263
started,bundle,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.ui",1419856472388
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1419856472606
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1419856472669
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1419856474744
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856483558
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856484665
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1419856484696
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1419856487036
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1419856487114
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1419856488160
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856491997
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856492075
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1419856492777
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856493042
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856493089
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1419856493947
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1419856494166
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1419856495601
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419856498393
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419856498471
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1419856499236
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856501123
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856501950
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1419856501950
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419856503806
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1419856505850
started,bundle,org.eclipse.jst.jee.ui,1.0.201.v201002021208,"org.eclipse.jst.jee.ui",1419856509079
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856509578
started,bundle,org.eclipse.jst.server.generic.core,1.0.506.v20090817,"org.eclipse.jst.server.generic.core",1419856509703
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.jst.server.preview.adapter",1419856509734
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1419856511887
opened,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1419856512074
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856512106
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.launchShortcut.run",1419856512823
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.102.v20090424,"org.eclipse.jst.server.tomcat.ui",1419856513260
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1419856513666
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856514274
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856515554
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1419856515570
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1419856518005
started,bundle,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser",1419856518099
opened,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1419856518629
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1419856518676
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1419856522738
closed,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1419856522738
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856534297
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856581581
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856582767
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419856582782
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419856583500
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1419856594014
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1419856595855
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1419856599459
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1419856602813
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856603874
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856662058
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1419856663181
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856666364
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1419856676753
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856688672
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856691745
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1419856692993
