what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097585545
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097607829
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426097609244
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1426097609854
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426097611642
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426097614456
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426097619650
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426097621794
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426097628074
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1426097630194
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097631444
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097669657
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426097673666
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097691762
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097698314
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097698517
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426097702011
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426097704679
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097706629
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097708127
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1426097708173
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426097714242
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1426097765332
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097765769
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097768140
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097768795
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097772399
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097773132
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097773740
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097774286
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097777344
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097778530
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097797796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097800510
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097819855
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097822725
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097856220
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097860244
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097876750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097878466
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097890634
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1426097928215
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097928714
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426097928776
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426098037038
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426098039534
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1426098040267
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426098042139
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1426098051344
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426098052950
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1426098057381
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426098058520
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426098058707
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1426098059050
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1426098059144
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426098062888
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426098064838
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426098067068
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1426098067068
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1426098071374
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1426098071483
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1426098072294
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426098073574
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1426098073574
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1426098075555
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1426098079956
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1426098084340
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1426098084511
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426098084542
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426098085712
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1426098085744
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1426098086882
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426098086945
