what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737053196
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1414737054886
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1414737059756
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1414737061316
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737064316
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737073836
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1414737073846
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414737073926
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414737073976
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1414737075166
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1414737075556
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414737075936
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414737082966
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737088316
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737088326
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1414737093296
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414737095618
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1414737110408
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737111708
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737167307
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1414737168827
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1414737170917
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414737172779
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1414737175099
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414737176621
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414737187851
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737198911
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737228659
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414737293071
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414737301741
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737303561
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737315251
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737316331
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737494511
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737495163
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737495233
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414737496907
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414738773439
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414738779811
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414738793561
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414738795661
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414738797511
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414738797801
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1414738798591
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1414738798611
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1414738798651
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1414816559749
