what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273271043
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273271059
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273271121
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273272900
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273274023
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273274616
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273274865
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273283383
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273283398
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426273285941
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273289217
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273289248
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273291573
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426273295645
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1426273298328
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1426273298406
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426273298421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273307157
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273307189
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273307189
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1426273307220
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273308639
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273309295
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273309856
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273310246
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273316174
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273316221
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426273326158
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273328077
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273328108
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273328139
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273338654
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273339371
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273339949
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273340089
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273344816
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273344847
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426273349324
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273349324
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273353053
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273353084
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273354129
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273355127
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273355689
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273355892
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273359527
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273359542
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426273361523
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273362381
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273363317
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1426273363333
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273367857
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273367873
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273367919
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273368840
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273369526
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273374815
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273374830
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426273376718
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273379120
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426273388652
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273388652
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273392801
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273393441
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273394034
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273394174
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273400133
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273400149
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426273404034
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273406077
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273406108
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273406140
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273407653
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273408308
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273415578
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273415593
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1426273423471
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426273423471
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273426014
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273426045
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273427387
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273429664
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273431521
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273432145
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273445717
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273447292
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273448228
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273449211
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426273449274
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1426273449757
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1426273449788
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1426273449804
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1426787615548
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1426787615548
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1426787615595
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1426787615642
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1426787615689
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1426787615798
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1426787615845
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1426787615907
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1426787615938
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1426787616016
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1426787616063
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1426787616188
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1426787616266
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1426787616313
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1426787616360
started,bundle,org.eclipse.ecf,3.0.0.v20090831-1906,"org.eclipse.ecf",1426787616406
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1426787616438
started,bundle,org.eclipse.ecf.identity,3.0.0.v20090831-1906,"org.eclipse.ecf.identity",1426787616484
started,bundle,org.eclipse.ecf.provider.filetransfer,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer",1426787616516
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer.httpclient",1426787616562
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1426787616609
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1426787616640
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1426787616687
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1426787616734
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1426787616765
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1426787616796
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1426787616843
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1426787616952
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1426787617030
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1426787617046
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1426787617140
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1426787617186
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1426787617280
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1426787617389
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1426787617436
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1426787617483
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1426787617530
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1426787617561
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1426787617608
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1426787617670
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1426787617810
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1426787617857
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1426787617920
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1426787618107
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1426787618185
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1426787618247
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1426787618497
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1426787618575
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1426787618653
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1426787618778
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1426787618902
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1426787619058
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1426787619168
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1426787619308
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1426787619433
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1426787619558
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1426787619620
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1426787619667
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1426787619745
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1426787619932
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1426787620072
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1426787620291
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1426787620291
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1426787620384
os,sysinfo,,,"win32",1426787620384
arch,sysinfo,,,"x86",1426787620384
ws,sysinfo,,,"win32",1426787620384
locale,sysinfo,,,"en_US",1426787620384
processors,sysinfo,,,"2",1426787620384
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1426787620384
java.runtime.version,sysinfo,,,"1.6.0_04-b12",1426787620384
java.specification.name,sysinfo,,,"Java Platform API Specification",1426787620384
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1426787620384
java.specification.version,sysinfo,,,"1.6",1426787620384
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1426787620384
java.version,sysinfo,,,"1.6.0_04",1426787620384
java.vm.info,sysinfo,,,"mixed mode",1426787620384
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1426787620384
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1426787620384
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1426787620384
java.vm.specification.version,sysinfo,,,"1.0",1426787620384
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1426787620384
java.vm.version,sysinfo,,,"10.0-b19",1426787620384
started,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1426787620540
started,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1426787620712
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1426787621617
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1426787621695
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1426787622116
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1426787622506
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1426787622646
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1426787623473
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1426787623848
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1426787625080
