what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1426788647601
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1426788647601
started,bundle,org.eclipse.wst.css.core,1.1.301.v200910161432,"org.eclipse.wst.css.core",1426788647601
started,bundle,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.ui",1426788647601
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1426788647601
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1426788647601
started,bundle,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.ui",1426788647601
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v2010012803,"org.eclipse.wst.jsdt.core",1426788647601
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1426788647601
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1426788647601
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.201.v201001221931,"org.eclipse.wst.jsdt.web.core",1426788647601
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1426788647616
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.web.ui",1426788647648
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1426788647648
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1426788647648
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1426788647648
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1426788647648
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1426788647648
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1426788647663
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1426788647663
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1426788647663
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1426788647788
os,sysinfo,,,"win32",1426788647788
arch,sysinfo,,,"x86",1426788647788
ws,sysinfo,,,"win32",1426788647788
locale,sysinfo,,,"en_US",1426788647788
processors,sysinfo,,,"2",1426788647788
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1426788647788
java.runtime.version,sysinfo,,,"1.6.0_04-b12",1426788647788
java.specification.name,sysinfo,,,"Java Platform API Specification",1426788647788
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1426788647788
java.specification.version,sysinfo,,,"1.6",1426788647788
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1426788647788
java.version,sysinfo,,,"1.6.0_04",1426788647788
java.vm.info,sysinfo,,,"mixed mode",1426788647788
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1426788647788
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1426788647788
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1426788647788
java.vm.specification.version,sysinfo,,,"1.0",1426788647788
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1426788647788
java.vm.version,sysinfo,,,"10.0-b19",1426788647788
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1426788647804
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1426788648178
